#{"t_start": 1662329308.1141858, "env_id": null}
r,l,t
-33.736127,7,2434.255837
66.263873,6,2434.27678
66.263873,6,2434.296726
66.263873,6,2434.315675
66.263873,6,2434.335622
66.263873,6,2434.363548
66.263873,6,2434.376515
66.263873,6,2434.398454
-33.736127,7,2434.420395
66.263873,6,2434.440342
66.263873,6,2434.454305
66.263873,6,2434.477244
66.263873,6,2434.491208
66.263873,6,2434.50916
66.263873,6,2434.521126
66.263873,6,2434.538082
66.263873,6,2434.551047
66.263873,6,2434.571994
66.263873,6,2434.587953
66.263873,6,2434.6059
66.263873,6,2434.623852
66.263873,6,2434.651777
66.263873,6,2434.666736
66.263873,6,2434.683691
66.263873,6,2434.697654
66.263873,6,2434.7176
66.263873,6,2434.73256
66.263873,6,2434.750516
66.263873,6,2434.769463
66.263873,6,2434.786428
66.263873,6,2434.802375
66.263873,6,2434.828308
-33.736127,7,2434.84626
66.263873,6,2434.86122
66.263873,6,2434.887147
66.263873,6,2434.900113
66.263873,6,2434.91607
66.263873,6,2434.928039
66.263873,6,2434.953969
-33.736127,7,2434.966934
66.263873,6,2434.988876
66.263873,6,2435.001841
66.263873,6,2435.022785
66.263873,6,2435.035751
66.263873,6,2435.055697
-33.736127,7,2435.076644
66.263873,6,2435.089607
66.263873,6,2435.109553
66.263873,6,2435.123516
-33.736127,7,2435.139473
66.263873,6,2435.152438
66.263873,6,2435.168397
66.263873,6,2435.179367
66.263873,6,2435.196322
66.263873,6,2435.21627
66.263873,6,2435.242198
66.263873,6,2435.25616
66.263873,6,2435.274112
-33.736127,7,2435.304034
66.263873,6,2435.319993
66.263873,6,2435.336946
66.263873,6,2435.350907
-33.736127,7,2435.367866
66.263873,6,2435.384817
66.263873,6,2435.407756
66.263873,6,2435.421719
66.263873,6,2435.449644
66.263873,6,2435.469593
-33.736127,7,2435.491532
66.263873,6,2435.510481
66.263873,6,2435.527436
66.263873,6,2435.550374
66.263873,6,2435.570321
66.263873,6,2435.589272
66.263873,6,2435.603236
66.263873,6,2435.621184
66.263873,6,2435.638141
66.263873,6,2435.66806
66.263873,6,2435.686012
66.263873,6,2435.709948
66.263873,6,2435.7279
66.263873,6,2435.747846
66.263873,6,2435.764801
66.263873,6,2435.783751
66.263873,6,2435.795718
66.263873,6,2435.821649
66.263873,6,2435.837606
66.263873,6,2435.864535
-133.736127,8,2435.89645
66.263873,6,2435.913405
-43.396127,7,2435.942329
66.263873,6,2435.955294
66.263873,6,2435.975241
66.263873,6,2435.987206
66.263873,6,2436.005159
66.263873,6,2436.017127
66.263873,6,2436.036076
66.263873,6,2436.051036
66.263873,6,2436.067029
66.263873,6,2436.082951
66.263873,6,2436.109882
66.263873,6,2436.12484
66.263873,6,2436.14379
66.263873,6,2436.158748
66.263873,6,2436.182686
66.263873,6,2436.194655
66.263873,6,2436.213601
66.263873,6,2436.234548
66.263873,6,2436.255493
66.263873,6,2436.268489
66.263873,6,2436.372181
66.263873,6,2436.385146
66.263873,6,2436.407093
66.263873,6,2436.419055
66.263873,6,2436.441991
66.263873,6,2436.456951
66.263873,6,2436.476897
66.263873,6,2436.489865
66.263873,6,2436.507818
-33.736127,7,2436.525767
-33.736127,7,2436.538733
66.263873,6,2436.555689
66.263873,6,2436.567657
-33.736127,7,2436.588599
66.263873,6,2436.605556
66.263873,6,2436.621514
66.263873,6,2436.640462
66.263873,6,2436.657416
66.263873,6,2436.686338
66.263873,6,2436.698308
-33.736127,7,2436.725233
66.263873,6,2436.743187
66.263873,6,2436.762138
-33.916127,7,2436.781084
-33.916127,7,2436.794049
66.083873,6,2436.816988
66.083873,6,2436.82896
66.083873,6,2436.849901
66.083873,6,2436.864862
66.083873,6,2436.885804
66.083873,6,2436.903788
66.083873,6,2436.929687
66.083873,6,2436.946644
66.083873,6,2436.962601
66.083873,6,2436.974567
66.083873,6,2436.99455
66.083873,6,2437.010474
66.083873,6,2437.032412
66.083873,6,2437.052361
66.083873,6,2437.069315
66.083873,6,2437.083279
66.083873,6,2437.106215
66.083873,6,2437.124167
66.083873,6,2437.141122
66.083873,6,2437.162066
-33.916127,7,2437.188994
66.083873,6,2437.205949
66.083873,6,2437.216919
66.083873,6,2437.233874
66.083873,6,2437.250829
66.083873,6,2437.276762
-33.916127,7,2437.291722
66.083873,6,2437.310672
66.083873,6,2437.325632
66.083873,6,2437.352556
66.083873,6,2437.373501
66.083873,6,2437.391456
66.083873,6,2437.403424
66.083873,6,2437.427358
66.083873,6,2437.447306
66.083873,6,2437.471241
66.083873,6,2437.489192
66.083873,6,2437.513129
66.083873,6,2437.532077
66.083873,6,2437.552027
66.083873,6,2437.563996
66.083873,6,2437.581943
66.083873,6,2437.592914
66.083873,6,2437.610869
66.083873,6,2437.624832
66.083873,6,2437.649763
66.083873,6,2437.667718
-33.916127,7,2437.685668
66.083873,6,2437.70661
66.083873,6,2437.726557
66.083873,6,2437.747501
-33.916127,7,2437.766451
66.083873,6,2437.787396
66.083873,6,2437.802358
66.083873,6,2437.822302
66.083873,6,2437.837262
66.083873,6,2437.85322
66.083873,6,2437.868178
66.083873,6,2437.891118
66.083873,6,2437.904096
66.083873,6,2437.924029
66.083873,6,2437.935997
66.083873,6,2437.956941
-33.916127,7,2437.976896
-33.916127,7,2437.997833
66.083873,6,2438.015783
66.083873,6,2438.028751
66.083873,6,2438.045703
66.083873,6,2438.059666
66.083873,6,2438.082605
66.083873,6,2438.095573
66.083873,6,2438.119509
66.083873,6,2438.137458
66.083873,6,2438.158404
66.083873,6,2438.179346
-33.916127,7,2438.205278
66.083873,6,2438.227224
66.083873,6,2438.241182
66.083873,6,2438.262125
-133.916127,8,2438.28407
66.083873,6,2438.298029
66.083873,6,2438.314987
66.083873,6,2438.326955
66.083873,6,2438.345904
66.083873,6,2438.360861
-33.916127,7,2438.381805
66.083873,6,2438.40275
66.083873,6,2438.421698
66.083873,6,2438.437656
66.083873,6,2438.462593
66.083873,6,2438.475586
66.083873,6,2438.495503
66.083873,6,2438.507469
66.083873,6,2438.524424
66.083873,6,2438.538389
58.385646,8,2438.562323
66.083873,6,2438.582268
66.083873,6,2438.599224
-33.916127,7,2438.625157
66.083873,6,2438.651088
66.083873,6,2438.671034
66.083873,6,2438.690979
66.083873,6,2438.708934
-33.916127,7,2438.725887
66.083873,6,2438.738853
66.083873,6,2438.759794
66.083873,6,2438.779743
66.083873,6,2438.803678
66.083873,6,2438.819634
66.083873,6,2438.839583
66.083873,6,2438.85853
66.083873,6,2438.876482
66.083873,6,2438.898424
66.083873,6,2438.916375
66.083873,6,2438.928344
66.083873,6,2438.945331
-33.916127,7,2438.967243
66.083873,6,2438.980209
66.083873,6,2439.000152
66.083873,6,2439.015125
66.083873,6,2439.036059
66.083873,6,2439.051015
66.083873,6,2439.069967
66.083873,6,2439.081965
66.083873,6,2439.10188
66.083873,6,2439.114845
66.083873,6,2439.141773
66.083873,6,2439.154742
66.083873,6,2439.171693
66.083873,6,2439.185655
66.083873,6,2439.208595
-33.916127,7,2439.227544
66.083873,6,2439.250482
66.083873,6,2439.267437
66.083873,6,2439.29636
-33.916127,7,2439.32628
66.083873,6,2439.344234
66.083873,6,2439.365177
-33.916127,7,2439.462915
66.083873,6,2439.482862
-33.916127,7,2439.503807
66.083873,6,2439.520761
66.083873,6,2439.548686
66.083873,6,2439.562649
66.083873,6,2439.583592
66.083873,6,2439.601546
66.083873,6,2439.624483
66.083873,6,2439.637448
66.083873,6,2439.654405
66.083873,6,2439.668367
66.083873,6,2439.686321
66.083873,6,2439.703274
66.083873,6,2439.728222
66.083873,6,2439.747155
66.083873,6,2439.769096
66.083873,6,2439.785055
66.083873,6,2439.808991
-33.916127,7,2439.823951
66.083873,6,2439.849881
66.083873,6,2439.868831
66.083873,6,2439.886785
66.083873,6,2439.90075
66.083873,6,2439.922686
66.083873,6,2439.937645
66.083873,6,2439.956595
58.825851,8,2439.979543
66.083873,6,2439.996488
66.083873,6,2440.023417
-33.916127,7,2440.042365
66.083873,6,2440.053336
66.083873,6,2440.070291
66.083873,6,2440.082259
66.083873,6,2440.105199
66.083873,6,2440.124147
66.083873,6,2440.146088
66.083873,6,2440.16803
66.083873,6,2440.196953
-33.916127,7,2440.2169
66.083873,6,2440.236845
66.083873,6,2440.251806
66.083873,6,2440.267764
66.083873,6,2440.282723
66.083873,6,2440.302671
66.083873,6,2440.31464
66.083873,6,2440.337576
66.083873,6,2440.359518
66.083873,6,2440.379465
66.083873,6,2440.394427
66.083873,6,2440.416366
66.083873,6,2440.434318
66.083873,6,2440.452271
66.083873,6,2440.465237
66.083873,6,2440.485181
66.083873,6,2440.497152
-133.916127,8,2440.516099
66.083873,6,2440.537043
66.083873,6,2440.557987
-33.916127,7,2440.579929
66.083873,6,2440.606856
-33.916127,7,2440.625807
66.083873,6,2440.655726
66.083873,6,2440.670687
66.083873,6,2440.696616
66.083873,6,2440.713572
66.083873,6,2440.731525
-33.916127,7,2440.751472
66.083873,6,2440.763438
66.083873,6,2440.785379
66.083873,6,2440.804329
66.083873,6,2440.827271
66.083873,6,2440.843227
66.083873,6,2440.866163
66.083873,6,2440.88611
66.083873,6,2440.908052
66.083873,6,2440.92002
66.083873,6,2440.935977
66.083873,6,2440.948942
66.083873,6,2440.966894
66.083873,6,2440.98385
66.083873,6,2441.0028
66.083873,6,2441.017758
-33.916127,7,2441.044686
66.083873,6,2441.057654
66.083873,6,2441.078595
66.083873,6,2441.09954
66.083873,6,2441.118493
66.083873,6,2441.131455
66.083873,6,2441.147414
-133.916127,8,2441.166362
66.083873,6,2441.184313
66.083873,6,2441.203262
66.083873,6,2441.221214
66.083873,6,2441.238168
66.083873,6,2441.253128
-33.916127,7,2441.276069
66.083873,6,2441.29801
66.083873,6,2441.318952
66.083873,6,2441.335907
66.083873,6,2441.355854
-33.916127,7,2441.382782
66.083873,6,2441.396747
66.083873,6,2441.414698
66.083873,6,2441.433647
66.083873,6,2441.457584
-33.916127,7,2441.48451
66.083873,6,2441.500472
-33.916127,7,2441.522411
66.083873,6,2441.539364
66.083873,6,2441.558315
66.083873,6,2441.570284
66.083873,6,2441.588233
66.083873,6,2441.599206
66.083873,6,2441.624138
66.083873,6,2441.643087
66.083873,6,2441.665028
66.083873,6,2441.679991
66.083873,6,2441.698938
66.083873,6,2441.713896
66.083873,6,2441.731856
66.083873,6,2441.745813
66.083873,6,2441.770745
66.083873,6,2441.786702
66.083873,6,2441.811637
66.083873,6,2441.823604
66.083873,6,2441.842555
66.083873,6,2441.853523
66.083873,6,2441.879454
66.083873,6,2441.898405
-33.916127,7,2441.925334
66.083873,6,2441.947273
66.083873,6,2441.966223
66.083873,6,2441.988164
-33.916127,7,2442.006119
66.083873,6,2442.02307
66.083873,6,2442.037033
66.083873,6,2442.058974
-33.916127,7,2442.077925
66.083873,6,2442.097872
-33.916127,7,2442.122804
-33.916127,7,2442.147738
66.083873,6,2442.164693
66.083873,6,2442.189637
66.083873,6,2442.208574
66.083873,6,2442.231514
66.083873,6,2442.24348
66.083873,6,2442.260435
66.083873,6,2442.274398
66.083873,6,2442.291353
66.083873,6,2442.305318
66.083873,6,2442.323268
66.083873,6,2442.337231
66.083873,6,2442.362164
66.083873,6,2442.374132
66.083873,6,2442.398068
66.083873,6,2442.420009
66.083873,6,2442.445942
66.083873,6,2442.461898
66.083873,6,2442.486831
66.083873,6,2442.498799
66.083873,6,2442.516751
66.083873,6,2442.52872
66.083873,6,2442.636431
66.083873,6,2442.649396
66.083873,6,2442.668349
66.083873,6,2442.681314
66.083873,6,2442.704253
66.083873,6,2442.716221
66.083873,6,2442.733176
66.083873,6,2442.751128
66.083873,6,2442.768082
66.083873,6,2442.780049
66.083873,6,2442.796007
66.083873,6,2442.814953
66.083873,6,2442.835901
66.083873,6,2442.851858
66.083873,6,2442.875791
66.263873,6,2442.89474
66.263873,6,2442.916684
-33.736127,7,2442.935631
66.263873,6,2442.960564
66.263873,6,2442.974527
66.263873,6,2442.994473
66.263873,6,2443.008436
66.263873,6,2443.024395
66.263873,6,2443.040351
66.263873,6,2443.063292
66.263873,6,2443.076257
66.263873,6,2443.101188
66.263873,6,2443.116149
66.263873,6,2443.142079
66.263873,6,2443.158037
66.263873,6,2443.177984
66.263873,6,2443.193941
66.083873,6,2443.218874
66.083873,6,2443.230842
66.083873,6,2443.247798
66.083873,6,2443.265748
66.083873,6,2443.288687
66.083873,6,2443.303648
66.083873,6,2443.321599
66.083873,6,2443.339551
66.083873,6,2443.358501
66.083873,6,2443.37346
-33.916127,7,2443.391414
66.083873,6,2443.409364
66.083873,6,2443.421333
66.083873,6,2443.444271
66.083873,6,2443.456239
66.083873,6,2443.475189
66.083873,6,2443.495134
66.083873,6,2443.523062
66.083873,6,2443.544004
66.083873,6,2443.571929
66.083873,6,2443.590879
66.083873,6,2443.611823
66.083873,6,2443.622795
-133.736127,8,2443.646729
66.263873,6,2443.663685
66.263873,6,2443.675652
66.263873,6,2443.694602
66.263873,6,2443.710559
66.263873,6,2443.735493
66.083873,6,2443.755441
66.083873,6,2443.774392
66.083873,6,2443.793338
66.083873,6,2443.820266
66.083873,6,2443.832234
66.083873,6,2443.850186
66.083873,6,2443.866143
66.083873,6,2443.886089
66.083873,6,2443.900053
66.083873,6,2443.922991
66.083873,6,2443.942939
66.083873,6,2443.972861
66.083873,6,2443.992806
-33.916127,7,2444.018736
66.083873,6,2444.033699
66.083873,6,2444.054639
66.083873,6,2444.070599
66.083873,6,2444.087551
66.083873,6,2444.101514
66.083873,6,2444.125452
66.083873,6,2444.144399
66.083873,6,2444.168337
66.083873,6,2444.186288
66.083873,6,2444.211221
66.083873,6,2444.227179
66.083873,6,2444.252115
66.083873,6,2444.271063
-33.916127,7,2444.289016
66.083873,6,2444.310954
66.083873,6,2444.331898
66.083873,6,2444.352842
66.083873,6,2444.367805
66.083873,6,2444.387748
66.083873,6,2444.404703
66.083873,6,2444.432628
66.083873,6,2444.446593
66.083873,6,2444.46554
-33.916127,7,2444.482495
66.083873,6,2444.508426
66.083873,6,2444.523386
66.083873,6,2444.542336
66.083873,6,2444.554304
66.083873,6,2444.576244
-33.916127,7,2444.597193
66.083873,6,2444.614144
66.083873,6,2444.642069
66.083873,6,2444.655034
66.083873,6,2444.673985
66.083873,6,2444.685951
66.083873,6,2444.706896
66.083873,6,2444.721858
66.083873,6,2444.744794
66.083873,6,2444.763776
66.083873,6,2444.791701
66.083873,6,2444.804638
-33.916127,7,2444.823621
66.083873,6,2444.836551
66.083873,6,2444.855498
66.083873,6,2444.871456
66.083873,6,2444.893401
66.083873,6,2444.90437
-33.916127,7,2444.921322
66.083873,6,2444.943267
-33.916127,7,2444.958225
66.083873,6,2444.981162
66.083873,6,2444.997122
-33.916127,7,2445.026042
66.083873,6,2445.048982
66.083873,6,2445.070923
-33.916127,7,2445.099847
66.083873,6,2445.115804
-33.916127,7,2445.132758
66.083873,6,2445.148714
66.083873,6,2445.160682
-33.916127,7,2445.181627
66.083873,6,2445.197584
66.083873,6,2445.225509
66.083873,6,2445.245455
66.083873,6,2445.272385
66.083873,6,2445.294327
66.083873,6,2445.323248
66.083873,6,2445.343195
66.083873,6,2445.364139
66.083873,6,2445.376108
66.083873,6,2445.396053
66.083873,6,2445.416001
66.083873,6,2445.434949
-33.916127,7,2445.460882
66.083873,6,2445.478832
66.083873,6,2445.49878
66.083873,6,2445.52072
66.083873,6,2445.54665
-33.916127,7,2445.560613
66.083873,6,2445.585546
66.083873,6,2445.601506
66.083873,6,2445.619458
66.083873,6,2445.638407
66.083873,6,2445.662344
66.083873,6,2445.682291
66.083873,6,2445.707221
66.083873,6,2445.724179
66.083873,6,2445.742129
-33.916127,7,2445.856823
-33.916127,7,2445.879762
66.083873,6,2445.906699
66.083873,6,2445.92464
66.083873,6,2445.950573
66.083873,6,2445.963539
-33.916127,7,2445.987473
66.083873,6,2446.004426
66.083873,6,2446.017393
66.083873,6,2446.036342
66.083873,6,2446.052298
-33.916127,7,2446.075238
66.083873,6,2446.0892
66.083873,6,2446.11513
66.083873,6,2446.132085
66.083873,6,2446.153031
66.083873,6,2446.175968
66.083873,6,2446.203896
66.083873,6,2446.217859
66.083873,6,2446.2388
66.083873,6,2446.258749
-33.916127,7,2446.277699
66.083873,6,2446.304625
66.083873,6,2446.322579
66.083873,6,2446.339533
66.083873,6,2446.361471
66.083873,6,2446.384412
66.083873,6,2446.405361
66.083873,6,2446.434278
66.083873,6,2446.449237
66.083873,6,2446.468187
66.083873,6,2446.488133
66.083873,6,2446.511072
66.083873,6,2446.526035
66.083873,6,2446.555953
66.083873,6,2446.569915
66.083873,6,2446.591859
66.083873,6,2446.604824
66.083873,6,2446.629756
66.083873,6,2446.642721
66.083873,6,2446.662667
66.083873,6,2446.678624
66.083873,6,2446.695579
66.083873,6,2446.707548
66.083873,6,2446.725499
66.083873,6,2446.739462
66.083873,6,2446.763397
66.083873,6,2446.786336
66.083873,6,2446.815262
66.083873,6,2446.833212
-133.916127,8,2446.857147
66.083873,6,2446.88208
66.083873,6,2446.896046
66.083873,6,2446.91599
-33.916127,7,2446.935936
66.083873,6,2446.952891
66.083873,6,2446.966854
66.083873,6,2446.99179
66.083873,6,2447.007744
66.083873,6,2447.029685
66.083873,6,2447.04664
66.083873,6,2447.067585
66.083873,6,2447.086535
66.083873,6,2447.102492
66.083873,6,2447.11446
66.083873,6,2447.130417
66.083873,6,2447.142384
66.083873,6,2447.162331
66.083873,6,2447.183275
66.083873,6,2447.207211
66.083873,6,2447.219179
66.083873,6,2447.241121
66.083873,6,2447.255086
66.083873,6,2447.282012
66.083873,6,2447.29498
66.083873,6,2447.311962
66.083873,6,2447.323931
-33.916127,7,2447.340898
66.083873,6,2447.357812
66.083873,6,2447.374766
66.083873,6,2447.401691
66.083873,6,2447.413659
66.083873,6,2447.432609
66.083873,6,2447.448566
66.083873,6,2447.471507
66.083873,6,2447.483472
66.083873,6,2447.509441
66.083873,6,2447.523403
66.083873,6,2447.54235
66.083873,6,2447.556281
66.083873,6,2447.57423
66.083873,6,2447.587196
66.083873,6,2447.606144
66.083873,6,2447.620111
66.083873,6,2447.638058
66.083873,6,2447.654016
66.083873,6,2447.671969
66.083873,6,2447.692915
66.083873,6,2447.713858
66.083873,6,2447.729814
66.083873,6,2447.756742
66.083873,6,2447.774696
66.083873,6,2447.791651
66.083873,6,2447.805622
66.083873,6,2447.827555
66.083873,6,2447.844507
66.083873,6,2447.862462
66.083873,6,2447.885402
66.083873,6,2447.909335
66.083873,6,2447.928287
66.083873,6,2447.94823
66.083873,6,2447.961195
66.083873,6,2447.978151
66.083873,6,2447.994107
66.083873,6,2448.011063
66.083873,6,2448.024028
66.083873,6,2448.046966
66.083873,6,2448.06791
66.083873,6,2448.095835
66.083873,6,2448.109797
66.083873,6,2448.130744
66.083873,6,2448.145704
66.083873,6,2448.165651
66.083873,6,2448.17762
66.083873,6,2448.196567
66.083873,6,2448.208534
66.083873,6,2448.225489
-33.916127,7,2448.244441
66.083873,6,2448.265383
66.083873,6,2448.286327
66.083873,6,2448.311261
-33.916127,7,2448.340183
66.083873,6,2448.358134
66.083873,6,2448.380076
66.083873,6,2448.393042
66.083873,6,2448.417975
66.083873,6,2448.434931
-33.916127,7,2448.455874
66.083873,6,2448.469836
66.083873,6,2448.489784
66.083873,6,2448.502748
-33.916127,7,2448.52469
66.083873,6,2448.545633
66.083873,6,2448.563585
66.083873,6,2448.581537
66.083873,6,2448.594502
66.083873,6,2448.612478
66.083873,6,2448.624425
66.083873,6,2448.64138
66.083873,6,2448.654346
66.083873,6,2448.676284
66.083873,6,2448.69224
-33.916127,7,2448.713187
66.083873,6,2448.725153
66.083873,6,2448.750086
66.083873,6,2448.766044
66.083873,6,2448.78599
66.083873,6,2448.798955
66.083873,6,2448.818905
66.083873,6,2448.830872
66.083873,6,2448.847827
66.083873,6,2448.860793
66.083873,6,2448.87675
66.083873,6,2448.890711
66.083873,6,2448.908667
66.083873,6,2449.00441
66.083873,6,2449.023361
66.083873,6,2449.036325
66.083873,6,2449.053276
66.083873,6,2449.065247
66.083873,6,2449.088182
66.083873,6,2449.10015
-33.916127,7,2449.120101
66.083873,6,2449.148055
66.083873,6,2449.169999
66.083873,6,2449.196893
66.083873,6,2449.210855
66.083873,6,2449.231816
66.083873,6,2449.245762
66.083873,6,2449.261719
66.083873,6,2449.273688
66.083873,6,2449.290642
66.083873,6,2449.304606
66.083873,6,2449.322557
66.083873,6,2449.342503
66.083873,6,2449.369431
66.083873,6,2449.389378
66.083873,6,2449.411319
66.083873,6,2449.423286
66.083873,6,2449.448222
66.083873,6,2449.461188
66.083873,6,2449.480137
66.083873,6,2449.500081
66.083873,6,2449.52402
66.083873,6,2449.536984
66.083873,6,2449.561916
66.083873,6,2449.57887
66.083873,6,2449.606796
66.083873,6,2449.62774
66.083873,6,2449.652674
66.083873,6,2449.668633
66.083873,6,2449.686583
66.083873,6,2449.69855
66.083873,6,2449.717501
66.083873,6,2449.73246
66.083873,6,2449.757394
66.083873,6,2449.770361
66.083873,6,2449.788313
66.083873,6,2449.801276
66.083873,6,2449.825212
-33.916127,7,2449.848152
66.083873,6,2449.8671
66.083873,6,2449.887047
-33.916127,7,2449.910983
66.083873,6,2449.929932
66.083873,6,2449.943895
66.083873,6,2449.961848
66.083873,6,2449.975809
66.083873,6,2449.993761
66.083873,6,2450.014706
-33.916127,7,2450.045624
66.083873,6,2450.066569
66.083873,6,2450.084519
66.083873,6,2450.099479
66.083873,6,2450.117434
66.083873,6,2450.131394
66.083873,6,2450.154332
-133.916127,8,2450.177271
-33.916127,7,2450.198216
66.083873,6,2450.216168
66.083873,6,2450.237111
66.083873,6,2450.259052
66.083873,6,2450.278001
66.083873,6,2450.296952
66.083873,6,2450.324878
-33.916127,7,2450.337842
66.083873,6,2450.357789
66.083873,6,2450.373745
66.083873,6,2450.390701
66.083873,6,2450.401671
66.083873,6,2450.420621
-33.916127,7,2450.443561
66.083873,6,2450.462508
66.083873,6,2450.481457
66.083873,6,2450.496418
66.083873,6,2450.525371
66.083873,6,2450.538307
66.083873,6,2450.562243
66.083873,6,2450.574211
66.083873,6,2450.590167
66.083873,6,2450.608123
66.083873,6,2450.625074
66.083873,6,2450.639037
-33.916127,7,2450.66098
-33.916127,7,2450.688904
66.083873,6,2450.700871
66.083873,6,2450.724808
66.083873,6,2450.738772
66.083873,6,2450.757719
-33.916127,7,2450.770687
66.083873,6,2450.787639
66.083873,6,2450.799608
66.083873,6,2450.816562
66.083873,6,2450.830526
66.083873,6,2450.85247
66.083873,6,2450.868424
66.083873,6,2450.895354
-33.916127,7,2450.916295
66.083873,6,2450.932255
66.083873,6,2450.949207
66.083873,6,2450.962173
-33.916127,7,2450.980127
66.083873,6,2450.995084
66.083873,6,2451.011043
66.083873,6,2451.023012
66.083873,6,2451.038968
66.083873,6,2451.057917
66.083873,6,2451.074873
66.083873,6,2451.093824
66.263873,6,2451.118755
66.263873,6,2451.135709
66.083873,6,2451.160643
66.083873,6,2451.174605
-33.916127,7,2451.196548
66.083873,6,2451.213503
66.083873,6,2451.226466
66.083873,6,2451.247412
-33.916127,7,2451.261376
66.083873,6,2451.285309
66.083873,6,2451.299276
66.083873,6,2451.318253
66.083873,6,2451.333183
66.083873,6,2451.354155
66.083873,6,2451.372107
66.083873,6,2451.39701
66.083873,6,2451.408979
66.083873,6,2451.427928
66.083873,6,2451.443887
66.083873,6,2451.465827
66.083873,6,2451.484779
-33.916127,7,2451.503726
-33.916127,7,2451.528658
66.083873,6,2451.548609
66.083873,6,2451.567555
66.083873,6,2451.581518
66.083873,6,2451.601464
66.083873,6,2451.617421
66.083873,6,2451.639362
-33.916127,7,2451.660306
66.083873,6,2451.679255
66.083873,6,2451.699203
66.083873,6,2451.717154
66.083873,6,2451.741091
66.083873,6,2451.760043
66.083873,6,2451.779989
66.083873,6,2451.79794
66.083873,6,2451.823869
66.083873,6,2451.840823
66.083873,6,2451.867752
66.083873,6,2451.883708
66.083873,6,2451.905651
66.083873,6,2451.918615
66.083873,6,2451.942553
66.083873,6,2451.953523
66.083873,6,2451.974469
66.083873,6,2451.988435
66.083873,6,2452.011371
-33.916127,7,2452.031315
66.083873,6,2452.14202
66.083873,6,2452.153988
66.083873,6,2452.17892
66.083873,6,2452.199865
66.083873,6,2452.221806
66.083873,6,2452.240754
66.083873,6,2452.266686
66.083873,6,2452.281645
66.083873,6,2452.303589
66.083873,6,2452.315557
66.083873,6,2452.341486
66.083873,6,2452.356446
66.083873,6,2452.374397
66.083873,6,2452.390355
66.083873,6,2452.407309
66.083873,6,2452.426259
66.083873,6,2452.4482
66.083873,6,2452.466153
66.083873,6,2452.48909
66.083873,6,2452.502058
66.083873,6,2452.521008
66.083873,6,2452.533973
-133.916127,8,2452.551923
66.083873,6,2452.574862
66.083873,6,2452.589821
-33.916127,7,2452.611765
66.083873,6,2452.636703
66.083873,6,2452.652654
66.083873,6,2452.67759
-99.755012,8,2452.698535
66.083873,6,2452.714491
66.083873,6,2452.73643
66.083873,6,2452.748397
-33.916127,7,2452.773332
66.083873,6,2452.79228
66.083873,6,2452.817213
66.083873,6,2452.839155
66.083873,6,2452.861098
-33.916127,7,2452.883038
66.083873,6,2452.902986
-33.916127,7,2452.924925
66.083873,6,2452.944874
66.083873,6,2452.970803
-33.916127,7,2452.991746
66.083873,6,2453.008702
66.083873,6,2453.025657
66.083873,6,2453.043608
66.083873,6,2453.064552
66.083873,6,2453.076519
66.083873,6,2453.096468
66.083873,6,2453.115418
66.083873,6,2453.134367
66.083873,6,2453.149326
66.083873,6,2453.175257
66.083873,6,2453.194206
-33.916127,7,2453.21116
66.083873,6,2453.223128
66.083873,6,2453.245076
66.083873,6,2453.259033
66.263873,6,2453.27998
66.263873,6,2453.295933
-133.736127,8,2453.320868
66.263873,6,2453.345801
66.263873,6,2453.357768
66.263873,6,2453.377715
66.263873,6,2453.389683
66.083873,6,2453.406639
66.083873,6,2453.418606
-33.916127,7,2453.436558
66.083873,6,2453.456504
66.083873,6,2453.472461
66.083873,6,2453.497395
-33.916127,7,2453.521331
66.263873,6,2453.545267
66.263873,6,2453.562222
66.263873,6,2453.583167
66.083873,6,2453.597129
66.083873,6,2453.616077
66.083873,6,2453.629043
-33.916127,7,2453.646995
66.083873,6,2453.671929
66.083873,6,2453.685892
66.083873,6,2453.706837
66.083873,6,2453.7198
66.083873,6,2453.740745
66.083873,6,2453.757699
66.083873,6,2453.784627
66.083873,6,2453.79859
66.083873,6,2453.821528
-133.916127,8,2453.84447
66.083873,6,2453.85843
66.083873,6,2453.886356
66.083873,6,2453.900318
66.083873,6,2453.920266
-33.916127,7,2453.934227
66.083873,6,2453.957167
66.083873,6,2453.976116
66.083873,6,2454.001051
66.083873,6,2454.015014
66.083873,6,2454.032967
-33.916127,7,2454.051913
66.083873,6,2454.068867
-33.916127,7,2454.088817
66.083873,6,2454.107764
-133.916127,8,2454.134695
66.083873,6,2454.159627
66.083873,6,2454.174585
66.083873,6,2454.200516
66.083873,6,2454.218467
66.083873,6,2454.243403
66.083873,6,2454.255371
66.083873,6,2454.273323
66.083873,6,2454.290276
66.083873,6,2454.310225
66.083873,6,2454.327178
-33.916127,7,2454.352111
-33.916127,7,2454.381033
66.083873,6,2454.400982
66.083873,6,2454.421926
66.083873,6,2454.439881
66.083873,6,2454.465809
66.083873,6,2454.479772
66.083873,6,2454.496723
66.083873,6,2454.513678
-133.916127,8,2454.540608
66.083873,6,2454.559555
66.083873,6,2454.576511
66.083873,6,2454.603444
66.083873,6,2454.62239
66.083873,6,2454.648318
66.263873,6,2454.667268
66.263873,6,2454.684222
-33.736127,7,2454.707164
66.083873,6,2454.724117
66.083873,6,2454.743064
66.083873,6,2454.762017
66.263873,6,2454.783958
66.263873,6,2454.803904
